git_repo,total_commits,last_commit_before_months,avg_commits_per_day,git_unique_contributors,forks,stars,open_PRs,merged_PRs,open_issues,resolved_issues,version_release_frequency_months,version_release_frequency_years,LOC,total_lines_added,total_lines_deleted,lines_added_one_and_half_year,lines_deleted_one_and_half_year,readme_updated,sloc_javascript,sloc_typescript,cyclomatic_complexity
https://github.com/hj91/node-red-contrib-latch-timer,6,8.82,6.0,2,0,0,0,0,0,0,0.0,0.0,70,909,0,909,0,True,41.0,0.0,7.0
https://github.com/jclem/http-sponge,16,119.04,0.59,1,0,1,0,0,0,0,0.0,0.0,23,221,93,0,0,False,18.0,0.0,2.0
https://github.com/ironbane/nodebb-theme-ironbane,694,105.93,1.47,10,3,2,0,0,0,0,11.35,138.07,3931,16629,10732,0,0,False,2255.0,0.0,533.0
https://github.com/rust-iso/rust_iso4217,7,12.95,7.0,2,0,0,0,0,0,0,0.0,0.0,0,8408,1359,8408,1359,True,0.0,0.0,0.0
https://github.com/yoctore/yocto-load-user-scenario,4,81.06,0.01,1,0,0,0,0,0,0,0.0,0.0,1090,1816,574,0,0,False,693.0,0.0,63.0
https://github.com/Gothdo/range,125,67.25,0.2,4,3,115,0,26,0,12,0.62,7.58,292,7049,2125,0,0,False,255.0,0.0,19.0
https://github.com/poulejapon/tuberous,4,133.13,4.0,1,0,0,0,0,0,0,0.0,0.0,0,474,140,0,0,False,0.0,0.0,0.0
https://github.com/pangxieju/electron-fix,12,0.82,0.01,2,2,33,0,1,0,2,0.0,0.0,254,454,104,2,2,False,169.0,0.0,36.0
https://github.com/sd0e/utcToRelative,12,18.28,1.2,2,0,0,0,0,0,0,0.0,0.0,58,9247,72,0,0,False,0.0,76.0,16.0
https://github.com/krismuniz/smsg,20,91.6,0.77,1,0,5,0,0,0,0,7.89,96.05,226,804,35,0,0,False,419.0,0.0,48.0
https://github.com/nowzoo/nowzoo-angular-bootstrap-lite,323,77.54,1.86,4,0,0,0,0,0,0,8.11,98.65,1856,81500,46123,0,0,False,247.0,1480.0,15.0
https://github.com/gouterz/react-famewall,34,7.9,0.07,3,1,2,0,1,0,0,0.0,0.0,65,40966,151,80,16,True,58.0,0.0,5.0
https://github.com/datavjs/datav,11,113.34,0.16,5,7,11,0,1,0,0,0.0,0.0,87121,111017,9747,0,0,False,15324.0,0.0,17.0
https://github.com/Craig115/google-maps-places-mock,67,40.25,0.11,3,1,1,6,9,1,1,0.0,0.0,178,5768,3289,0,0,False,157.0,0.0,15.0
https://github.com/tagolito/symbols,15,8.51,0.42,1,0,0,0,0,0,0,0.0,0.0,0,401036,387307,401036,387307,True,0.0,178.0,11.0
https://github.com/Dellos7/capacitor-plugin-get-latest-library-photo,1,66.28,1.0,1,0,0,0,0,0,0,0.0,0.0,14,19080,0,0,0,False,13.0,9.0,1.0
https://github.com/lyraproj/ts-workflow,39,55.83,0.28,4,3,1,1,9,0,0,0.0,0.0,5344,14345,6754,0,0,False,1038.0,4049.0,12.0
https://github.com/gherardovarando/graphs.js,15,63.33,0.08,2,0,0,0,0,0,1,0.0,0.0,113,308,48,0,0,False,89.0,0.0,18.0
https://github.com/krvital/react-leaflet-fullscreen,47,4.74,0.02,5,16,44,0,8,6,7,0.0,0.0,204,5398,5046,232,2524,True,34.0,10.0,1.0
https://github.com/yoctol/async-update-props,50,78.19,0.15,4,1,4,14,90,1,0,0.0,0.0,64,4547,120,0,0,False,52.0,0.0,4.0
https://github.com/miaowing/nest-validations,5,39.4,0.02,1,1,4,2,0,0,0,0.0,0.0,0,1203,31,0,0,False,0.0,667.0,20.0
https://github.com/kamicane/matrix3d,11,117.52,2.2,1,3,12,0,0,0,0,15.0,182.5,913,1051,84,0,0,False,645.0,0.0,19.0
https://github.com/CavinHuang/node-cli-demo,3,72.61,1.0,1,8,20,2,0,0,0,0.0,0.0,495,727,89,0,0,False,401.0,0.0,29.0
https://github.com/cmenscher/karma-notificationCenter-reporter,24,120.32,0.06,5,0,0,0,0,0,0,0.0,0.0,51,320,179,0,0,False,39.0,0.0,4.0
https://github.com/luizfilipezs/http-service-ts,35,43.4,0.51,2,1,1,12,1,0,0,4.48,54.48,0,7865,325,0,0,False,0.0,91.0,15.0
https://github.com/abhisheksatre/single-file-blade-components,22,39.67,5.5,2,0,13,0,0,1,0,0.0,0.0,160,362,28,0,0,False,116.0,0.0,18.0
https://github.com/diegomura/react-pdf,962,0.37,0.36,121,1100,13900,20,759,401,1261,1.91,23.22,67969,248482,163057,24620,54464,True,15140.0,899.0,15.0
https://github.com/nsylv/oeis-js,22,40.21,11.0,1,0,0,1,5,3,1,0.0,0.0,0,11772,166,0,0,False,0.0,103.0,14.0
https://github.com/Microbrewit/microbrewit-formulas,53,86.18,0.12,4,1,0,0,1,0,0,0.44,5.37,1042,2386,292,0,0,False,998.0,0.0,18.0
https://github.com/CTK-WARRIOR/Discord-Buttons-Plugin,10,32.24,0.77,1,4,17,0,0,1,3,0.0,0.0,274,543,92,0,0,False,132.0,0.0,31.0
https://github.com/zhanghai/gettext-po-parser,1,44.17,1.0,1,0,4,0,0,0,0,0.0,0.0,2847,3321,0,0,0,False,2674.0,47.0,19.0
https://github.com/Julian-dev28/pancake-uikit,275,34.86,1.65,18,0,0,0,0,0,0,16.19,196.94,68,37091,10753,0,0,False,63.0,8463.0,19.0
https://github.com/jonnyscholes/diigonode,12,127.35,12.0,1,0,1,0,0,0,1,0.0,0.0,127,386,337,0,0,False,49.0,0.0,6.0
https://github.com/mohammadFeiz/mobile-number-keyboard,10,53.46,0.37,1,0,0,0,0,0,0,0.0,0.0,1177,1452,229,0,0,False,995.0,0.0,14.0
https://github.com/ZachCurtis/managed-misses-cache,106,38.27,5.05,2,0,0,0,3,0,1,0.0,0.0,163,2735,387,0,0,False,159.0,194.0,73.0
https://github.com/natqe/react-performance-context,34,29.41,0.81,2,1,1,0,0,0,1,0.0,0.0,26,274,73,0,0,False,22.0,44.0,1.0
https://github.com/jaywcjlove/hotkeys-js,526,0.56,0.17,56,421,6400,8,263,123,82,0.89,10.77,60734,254677,219946,25589,33060,True,2499.0,52.0,13.0
https://github.com/LeoPlatform/leo-aws,97,2.57,0.05,11,5,0,25,20,1,0,30.0,365.0,2711,32460,23424,26,27,False,1406.0,0.0,20.0
https://github.com/rovyrock/aix-video,4,31.61,2.0,1,0,0,0,0,0,0,0.0,0.0,572,13905,377,0,0,False,389.0,0.0,35.0
https://github.com/oneut/async-react-router,195,64.37,0.38,1,3,21,0,78,0,3,2.02,24.62,5127,136701,53104,0,0,False,4253.0,0.0,37.0
https://github.com/lukeed/crypto.random,15,10.85,0.02,1,2,66,0,0,0,2,0.1,1.24,8,280,16,5,1,False,39.0,3.0,1.0
https://github.com/ibuchan72390/ivy-angular,112,71.01,1.44,1,1,0,0,0,0,0,4.11,50.0,1692,79008,6993,0,0,False,469.0,1119.0,14.0
https://github.com/worldline/3loc,58,95.13,0.63,7,1,0,1,4,1,2,2.0,24.33,2054,8770,3965,0,0,False,2843.0,0.0,155.0
https://github.com/yousleepwhen/react-ga-method-decorator,3,65.87,3.0,1,0,1,0,0,0,0,0.0,0.0,73,4180,2,0,0,False,66.0,32.0,1.0
https://github.com/anabastos/batatascript,5,71.79,5.0,1,2,36,1,0,0,0,0.0,0.0,0,75,10,0,0,False,0.0,0.0,0.0
https://github.com/bluecatWu/html2canvas,929,56.28,0.32,44,0,0,0,0,0,0,0.3,3.62,71793,270889,224652,0,0,False,1588.0,7536.0,13.0
https://github.com/rickieshi/ember-cli-license,69,68.73,0.12,6,7,4,1,1,1,0,0.0,0.0,750,2049,1031,0,0,False,540.0,0.0,14.0
https://github.com/Leungkingman/phpksort,4,81.29,0.21,1,0,1,0,0,0,0,0.0,0.0,370,433,3,0,0,False,210.0,0.0,13.0
https://github.com/ddrrqq/golib,37,50.17,0.13,5,0,0,0,0,0,0,0.0,0.0,346,850,308,0,0,False,196.0,0.0,19.0
https://github.com/mynextdev/react-native-reload-android,5,57.9,0.15,2,0,1,0,1,0,0,0.0,0.0,137,214,5,0,0,False,114.0,0.0,23.0
https://github.com/movcode/node-req-validator,4,70.78,1.33,1,0,2,0,0,0,0,0.0,0.0,121,2794,44,0,0,False,100.0,0.0,30.0
https://github.com/alienfast/vite-plugin-i18next-loader,255,0.33,0.08,12,2,27,0,10,2,5,0.92,11.2,20,49274,39197,28813,20997,True,598.0,145.0,20.0
https://github.com/claudiasg/proyectoPaquetesNPM,16,62.53,3.2,1,0,0,0,0,0,0,0.0,0.0,0,90,19,0,0,False,0.0,0.0,0.0
https://github.com/PsychoLlama/mavis,13,76.13,0.02,1,0,0,0,0,0,0,0.0,0.0,84,466,72,0,0,False,62.0,0.0,20.0
https://github.com/unimonkiez/react-native-font-loader,1,73.0,1.0,1,0,0,0,0,0,0,0.0,0.0,22,3649,0,0,0,False,19.0,0.0,1.0
https://github.com/datocms/js-datocms-client,693,16.01,0.3,29,83,72,9,70,4,66,2.88,35.08,9589,1682565,1587330,3,2,True,6595.0,0.0,16.0
https://github.com/amazingSurge/breakpoints-js,36,65.42,0.03,5,28,76,0,1,1,3,0.19,2.35,3684,18830,4086,0,0,False,2387.0,0.0,90.0
https://github.com/electronjs/windows-installer,566,0.34,0.17,54,276,1500,3,176,101,185,0.39,4.77,92,16917,13555,3424,8639,True,14.0,288.0,15.0
https://github.com/shanev/tempdb,39,75.62,0.16,1,1,30,0,0,0,0,0.41,5.03,67,5820,1769,0,0,False,57.0,0.0,4.0
https://github.com/amannn/next-intl,635,0.08,0.53,33,142,1600,6,268,32,345,3.09,37.55,1202,197065,137658,121294,105086,True,568.0,8286.0,8.0
https://github.com/UN-FAO/fast-download,68,64.92,0.07,12,0,0,0,0,0,0,0.0,0.0,7106,37733,24075,0,0,False,392.0,0.0,10.0
https://github.com/Bob620/node-mdb-sql,8,34.69,0.73,1,0,0,0,0,0,0,12.0,146.0,183,695,9,0,0,False,139.0,0.0,23.0
https://github.com/staticdeng/matcha-ui,16,42.74,0.07,2,0,2,0,0,0,0,0.0,0.0,500,1968,370,0,0,False,383.0,0.0,19.0
https://github.com/kwirke/sequential-data-provider,10,91.61,5.0,1,0,0,0,0,0,0,0.0,0.0,44,263,16,0,0,False,12.0,0.0,12.0
https://github.com/weblineindia/AngularJS-Text-Box,2,43.28,2.0,1,1,1,0,0,0,0,0.0,0.0,924,1244,1,0,0,False,548.0,35.0,10.0
https://github.com/kikobeats/surfkeppler-api,37,65.81,0.07,2,1,0,0,21,0,2,1.55,18.81,187,679,80,0,0,False,277.0,0.0,18.0
https://github.com/JavascriptFriends/awesome-svg-loader,8,69.3,8.0,2,1,1,0,0,0,0,0.0,0.0,23,71,8,0,0,False,15.0,0.0,1.0
https://github.com/raveljs/ravel-rethinkdb-provider,12,86.75,0.06,6,1,0,0,4,2,0,0.67,8.11,91,280,49,0,0,False,60.0,0.0,4.0
https://github.com/eddiemf/vue-affix,88,58.55,0.14,6,40,406,21,22,14,26,0.33,4.05,3879,25171,18473,0,0,False,73.0,0.0,2.0
https://github.com/chancancode/ember-polaris-service,28,2.9,0.97,3,2,12,1,1,15,3,0.0,0.0,0,18037,2090,18037,2090,True,242.0,1193.0,4.0
https://github.com/Jaric-Lefty/lodown,46,54.41,0.04,4,0,0,0,0,0,0,0.0,0.0,640,2062,647,0,0,False,206.0,0.0,67.0
https://github.com/mitchellsimoens/biz-carderator,9,50.51,0.06,2,0,1,6,2,0,0,0.0,0.0,38,2899,12,0,0,False,38.0,90.0,11.0
https://github.com/bwindsor/react-native-image-sequence,75,11.6,0.03,12,2,7,0,5,0,0,0.31,3.81,61,1691,218,7,8,False,52.0,13.0,2.0
https://github.com/webschik/tslint-config-security,56,43.1,0.06,5,6,71,0,5,4,15,1.24,15.13,21,5447,1135,0,0,False,21.0,950.0,16.0
https://github.com/SiestaMadokaist/primitive-interpolation,27,49.62,6.75,2,0,1,12,1,0,0,0.0,0.0,12,5341,438,0,0,False,9.0,268.0,11.0
https://github.com/sethvincent/certbot-wrapper,5,85.93,0.28,1,0,6,0,0,0,0,0.0,0.0,105,545,44,0,0,False,100.0,0.0,9.0
https://github.com/borislav-kokeza/spinnerComponent,1,66.51,1.0,1,0,0,0,0,0,0,0.0,0.0,26,309,0,0,0,False,23.0,0.0,4.0
https://github.com/vitalets/ydb-sdk-lite,108,2.57,0.11,1,0,5,0,0,0,1,3.55,43.25,54668,248344,155530,3,2,False,27251.0,5234.0,17.0
https://github.com/Hermanya/create-react-hook,276,5.5,0.14,27,24,379,4,27,8,20,1.7,20.73,642,46664,34739,1,0,True,439.0,20.0,25.0
https://github.com/heineiuo/react-bucket,162,67.09,0.93,1,0,10,0,0,0,1,0.0,0.0,31274,83830,68381,0,0,False,1968.0,285.0,155.0
https://github.com/caki0915/my-awesome-greeter,9,62.76,0.05,2,23,49,1,1,0,0,0.32,3.95,0,6225,387,0,0,False,0.0,1.0,1.0
https://github.com/JiarongGu/redux-sink,341,41.78,0.64,1,4,58,0,1,0,0,2.8,34.1,0,13246,8622,0,0,False,0.0,789.0,20.0
https://github.com/kalamuna/metalsmith-collections-convention,38,47.71,0.02,3,1,1,0,10,2,4,0.16,1.93,61,713,298,0,0,False,83.0,0.0,16.0
https://github.com/deathcap/voxel-wool,18,93.54,0.02,1,0,2,1,1,2,3,0.17,2.02,80,241,152,0,0,False,21.0,0.0,4.0
https://github.com/gfoidl/SimpleMath,51,45.24,0.05,1,0,0,1,11,0,2,0.38,4.66,9,6453,874,0,0,False,23.0,94.0,11.0
https://github.com/AdamQuadmon/generator-silex,5,130.13,2.5,1,1,0,0,1,0,0,0.0,0.0,520,754,9,0,0,False,377.0,0.0,19.0
https://github.com/oleg-wx/translate-angular,38,15.91,0.07,3,0,2,0,12,0,1,0.0,0.0,90,80580,54351,3350,3139,True,80.0,1032.0,18.0
https://github.com/bliblidotcom/vue-rangedate-picker,145,61.32,0.3,10,125,216,15,39,35,7,0.84,10.16,2975,93579,91378,0,0,False,1038.0,0.0,51.0
https://github.com/mrvautin/wee-db,7,55.56,0.01,4,1,5,3,1,0,1,0.0,0.0,1122,1687,14,0,0,False,738.0,0.0,16.0
https://github.com/atmajs/i18n,36,71.95,0.02,1,0,1,0,0,0,0,0.0,0.0,131964,138130,131785,0,0,False,1834.0,655.0,22.0
https://github.com/joneit/greylist,2,73.93,1.0,2,0,0,0,0,0,0,0.0,0.0,69,182,0,0,0,False,46.0,0.0,18.0
https://github.com/bobbor/dokumentiere,76,137.16,0.93,4,2,3,0,0,0,3,0.0,0.0,36003,65014,37315,0,0,False,753.0,0.0,139.0
https://github.com/RocktimSaikia/package-outdated,5,40.67,5.0,1,0,2,0,0,0,0,0.0,0.0,57,274,34,0,0,False,35.0,6.0,6.0
https://github.com/nikku/wiredeps,12,76.46,0.01,1,1,1,0,0,0,1,0.06,0.76,206,1589,68,0,0,False,361.0,0.0,55.0
https://github.com/johnnynotsolucky/prevent-default-wrapper,8,92.82,8.0,2,1,1,1,0,0,0,0.0,0.0,34,363,8,0,0,False,27.0,0.0,10.0
https://github.com/ADARTA/netlify-cms-components,77,40.88,0.12,3,6,20,0,3,0,18,4.79,58.24,2181,26113,8025,0,0,False,941.0,0.0,149.0
https://github.com/ghermeto/kafka-observable,14,70.31,0.09,1,5,18,0,1,1,0,60.0,730.0,788,3710,160,0,0,False,479.0,0.0,69.0
https://github.com/csubagio/alexa-language-shorthand,11,12.1,0.52,2,0,1,0,0,0,0,0.0,0.0,2174,8289,165,8289,165,True,1744.0,1919.0,15.0
https://github.com/faressoft/flowa,96,65.48,1.14,1,5,73,0,0,0,0,7.95,96.75,758,8087,2978,0,0,False,2109.0,0.0,102.0
https://github.com/muyao1987/kml-geojson,13,0.1,0.01,2,0,9,0,0,1,1,0.0,0.0,7083,9348,1735,617,511,False,5567.0,0.0,11.0
https://github.com/jonschlinkert/to-absolute-glob,45,15.25,0.02,6,11,18,4,9,5,4,0.09,1.13,99,1145,344,178,104,True,70.0,0.0,1.0
https://github.com/kemitchell/simplev-compare.js,5,97.1,5.0,1,0,0,0,0,0,0,0.0,0.0,27,96,3,0,0,False,23.0,0.0,7.0
https://github.com/thexperiments/pimatic-watchdog-unix,1,88.7,1.0,1,1,1,0,0,0,0,0.0,0.0,0,718,0,0,0,False,0.0,0.0,0.0
https://github.com/lagden/SwipeMenu,55,83.29,0.17,2,0,0,0,0,0,0,0.0,0.0,465,14227,13580,0,0,False,147.0,0.0,18.0
https://github.com/GoldSubmarine/workflow-bpmn-modeler,87,31.57,0.25,1,322,1100,1,1,13,47,1.6,19.44,208273,238627,13648,0,0,False,27106.0,0.0,11.0
https://github.com/babyisun/sf-tools,50,65.88,0.83,5,2,5,0,7,0,0,0.0,0.0,1187,2040,977,0,0,False,626.0,17.0,67.0
https://github.com/adamblok/feature-toggle2,29,12.73,0.01,7,0,0,0,0,0,0,0.0,0.0,1455,5421,1189,244,1125,False,2598.0,0.0,19.0
https://github.com/bdconnors/2d-sprite-manifest-gen,9,45.08,1.12,2,0,1,0,0,0,0,0.0,0.0,286,552,174,0,0,False,183.0,0.0,17.0
https://github.com/KimPaow/sanity-plugin-grid,38,48.33,0.43,2,2,16,0,0,0,0,0.0,0.0,786,15459,10401,0,0,False,518.0,1.0,17.0
https://github.com/overflow-tm/textlint-rule-preset-overflow-techblog,1,13.47,1.0,1,0,1,0,0,0,0,0.0,0.0,117,8074,0,8074,0,True,108.0,0.0,18.0
https://github.com/yodaos-project/yoda-platform-tools,96,53.7,0.35,1,3,8,1,7,5,3,1.81,22.04,7,14098,2529,0,0,False,6.0,1043.0,11.0
https://github.com/appium/ios-test-app,125,14.37,0.04,17,65,34,1,37,2,2,0.64,7.83,425,23509,21962,2,2,False,30.0,0.0,1.0
https://github.com/SwadicalRag/node-markov-lite,37,38.44,0.03,3,1,2,3,2,0,0,0.0,0.0,283,2897,1041,0,0,False,279.0,279.0,11.0
https://github.com/weiroll/weiroll.js,22,19.91,0.06,4,10,51,1,19,10,7,0.0,0.0,22,29249,3513,0,0,False,0.0,555.0,18.0
https://github.com/CarlosCraviotto/curli-intl,6,45.67,6.0,1,0,0,10,1,0,0,0.0,0.0,86,4107,80,0,0,False,84.0,155.0,12.0
https://github.com/cuatromedios/quasar-app-extension-vuelidate-rules,30,23.14,0.04,8,15,59,2,6,6,5,0.31,3.77,131,443,93,0,0,False,109.0,0.0,56.0
https://github.com/SamDecrock/node-http-ntlm,88,7.41,0.02,16,87,189,0,31,0,78,0.0,0.0,598,2540,1063,1424,806,True,835.0,0.0,13.0
https://github.com/flowup/api-client-generator,419,22.48,0.25,12,22,115,14,43,14,69,0.81,9.88,19,243071,115001,0,0,False,19.0,40736.0,16.0
https://github.com/seekjs/seekjs-plugin-pagination,5,77.9,0.11,1,0,0,0,0,0,0,0.0,0.0,45,89,15,0,0,False,28.0,0.0,4.0
https://github.com/aleksandryackovlev/json-schema-faker-types,59,37.85,0.18,3,0,1,4,13,0,0,0.63,7.72,0,5756,1225,0,0,False,0.0,152.0,16.0
https://github.com/iv4n89/Pollito,8,6.55,8.0,1,0,0,0,0,0,0,0.0,0.0,581,3464,19,3464,19,True,485.0,0.0,41.0
https://github.com/realdennis/qrdeliver,47,48.78,0.07,4,1,21,4,9,1,2,0.0,0.0,181,7908,5607,0,0,False,0.0,56.0,1.0
https://github.com/GuillaumeIsabelleX/gix-polar-shared,166,23.5,0.17,4,0,0,0,0,0,0,0.0,0.0,100,24694,10565,0,0,False,92.0,5286.0,23.0
https://github.com/oumaimameddah/hrnet-app,17,8.74,0.44,1,0,0,0,0,0,0,0.0,0.0,108,173506,23220,173506,23220,True,77.0,0.0,3.0
https://github.com/robertkowalski/get-license-npm,25,87.23,0.35,3,1,1,1,6,2,4,2.5,30.42,155,938,102,0,0,False,200.0,0.0,39.0
https://github.com/zerolethanh/mui-fields,78,29.47,0.12,4,3,1,43,16,0,1,0.0,0.0,608,39698,14126,0,0,False,461.0,0.0,71.0
https://github.com/egdelgadillo/eslint-plugin-require-ts-check,16,13.31,8.0,2,0,1,0,5,0,0,0.0,0.0,145,11868,2621,11868,2621,True,155.0,0.0,15.0
https://github.com/seangenabe/starry,237,66.14,0.28,3,0,4,3,23,5,0,1.15,13.96,1014,59903,35236,0,0,False,0.0,700.0,2.0
https://github.com/Bholtland/nest-cache-decorator,5,21.47,0.13,2,0,0,0,0,0,0,0.0,0.0,0,3225,17,0,0,False,0.0,182.0,13.0
https://github.com/davidpett/ember-cli-sass-variables,20,55.07,0.02,5,5,5,2,2,0,1,5.71,69.52,157,864,103,0,0,False,238.0,0.0,18.0
https://github.com/dominictarr/patchconfirm-lightbox,4,74.5,4.0,1,0,0,0,0,0,0,0.0,0.0,53,156,3,0,0,False,42.0,0.0,2.0
https://github.com/eldavojohn/driftless-yarn,17,19.97,0.07,2,0,1,0,4,0,0,0.0,0.0,165,7124,2954,0,0,False,176.0,197.0,64.0
https://github.com/whynotsleep/simple-less-server,17,35.35,0.07,2,0,4,0,0,0,0,0.43,5.24,1081,1658,348,0,0,False,930.0,0.0,13.0
https://github.com/wilfredlopez/mongoose-dataloader-generator,4,39.46,4.0,1,0,0,0,0,0,0,0.0,0.0,0,620,47,0,0,False,0.0,168.0,14.0
https://github.com/gtournie/redux-form-validators,65,42.72,0.05,11,26,153,14,22,9,44,1.52,18.47,9147,63724,43951,0,0,False,1613.0,191.0,19.0
https://github.com/dupuyivan/contentProvider.git,3,13.97,0.75,1,0,0,0,0,0,0,0.0,0.0,22,7293,13,7293,13,True,22.0,44.0,1.0
https://github.com/chasepeeler/PebbleJSSubscriptionManager,6,94.19,0.07,2,0,1,0,0,0,0,0.0,0.0,215,351,4,0,0,False,161.0,0.0,37.0
https://github.com/HawkeyePierce89/Moon-Sugar,6,66.27,0.02,1,0,7,0,0,3,1,0.0,0.0,491,8058,4382,0,0,False,349.0,0.0,119.0
https://github.com/develop-arnab/-shelltunes-react-chatbot,1,3.77,1.0,1,0,0,0,0,0,0,0.0,0.0,231,30651,0,30651,0,False,201.0,0.0,19.0
https://github.com/youssefali424/react-native-jelly-button,11,41.9,1.57,2,0,1,0,0,0,0,0.0,0.0,66,20446,410,0,0,False,57.0,848.0,14.0
https://github.com/MariusLang/node-red-contrib-feiertage-germany,89,1.95,0.08,4,0,2,0,19,0,3,0.47,5.72,1259,11829,5078,1152,622,True,1090.0,0.0,12.0
https://github.com/bartdominiak/vue-lazy,32,41.01,0.32,2,1,3,0,3,0,0,2.14,26.07,4570,17707,6250,0,0,False,150.0,0.0,16.0
https://github.com/chrisguttandin/async-array-buffer-worker,3274,1.22,1.34,3,0,0,0,167,0,409,2.23,27.18,600,226775,196091,38212,34532,True,548.0,42.0,16.0
https://github.com/nayomitchell/aria-roles,14,55.14,0.03,2,1,1,0,0,0,1,0.0,0.0,301,784,326,0,0,False,0.0,140.0,12.0
https://github.com/mk2/yabai,16,46.29,0.14,3,0,0,33,239,1,4,0.0,0.0,25599,89623,2335,0,0,False,20755.0,2173.0,17.0
https://github.com/harthur/nomnom,137,101.55,0.07,14,62,470,16,23,36,8,0.0,0.0,584,4928,3378,0,0,False,959.0,0.0,19.0
https://github.com/dalirnet/routel,4,30.22,4.0,1,0,2,0,0,0,0,0.0,0.0,146,536,45,0,0,False,127.0,0.0,24.0
https://github.com/NativeScript/nativescript-imagepicker,421,34.43,0.2,54,74,103,0,161,24,156,0.56,6.85,29807,570597,565805,0,0,False,72.0,678.0,16.0
https://github.com/seyself/export-font,12,72.08,0.1,2,0,0,0,0,0,0,0.0,0.0,547,746,33,0,0,False,493.0,0.0,11.0
https://github.com/gruntjs/grunt-contrib-jst,126,3.84,0.03,20,49,113,3,49,11,19,0.08,0.99,279,8550,4462,286,92,False,294.0,0.0,40.0
https://github.com/sxzz/unplugin-jsx-string,172,1.68,0.3,2,0,23,1,75,1,1,1.29,15.64,11,29870,22815,19494,18609,True,22.0,1125.0,14.0
https://github.com/sunilhari/withlength,14,71.63,0.7,1,0,1,0,0,0,2,0.0,0.0,69,3446,90,0,0,False,64.0,0.0,9.0
https://github.com/j8la/url-monitor,12,72.48,0.02,2,4,3,0,0,2,0,20.0,243.33,149,385,104,0,0,False,96.0,0.0,18.0
https://github.com/GREsau/atlas-doc,100,70.7,1.09,1,0,0,0,0,0,0,3.7,45.06,582,12821,2414,0,0,False,2711.0,144.0,90.0
https://github.com/zand3rs/sails-hook-meta,21,97.22,0.58,2,0,1,0,0,0,0,5.71,69.52,232,964,200,0,0,False,137.0,0.0,24.0
https://github.com/ultraq/express-thymeleaf,22,45.51,0.02,1,0,4,0,0,0,0,0.13,1.63,60,13277,7260,0,0,False,32.0,0.0,2.0
https://github.com/sillevl/raceberry-pi,80,104.75,3.64,2,0,0,0,0,0,0,0.0,0.0,4161,5680,942,0,0,False,2887.0,0.0,12.0
https://github.com/PedroCF87/postman-2-openapi,182,33.01,0.55,8,0,0,0,0,0,0,1.59,19.33,545,30711,20749,0,0,False,387.0,48.0,72.0
https://github.com/skyinu/NStackWrapper,10,58.42,1.0,2,0,0,0,0,0,0,0.0,0.0,113,246,9,0,0,False,107.0,0.0,20.0
https://github.com/herbertbay/pmf-engine-JS,3,6.03,3.0,2,0,0,0,0,0,0,0.0,0.0,73,180,10,180,10,True,46.0,0.0,5.0
https://github.com/codejamninja/babel-parser-generator,29,7.66,0.02,3,1,0,0,1,0,0,0.0,0.0,0,692,83,1,0,True,0.0,216.0,15.0
https://github.com/AuraMask/irc-block-tracker,132,65.91,0.23,10,0,0,0,0,0,0,0.0,0.0,1460,11283,10612,0,0,False,301.0,0.0,31.0
https://github.com/lsshenrique/yyyymm,3,26.58,0.01,1,0,0,0,0,0,0,0.0,0.0,36,386,4,0,0,False,30.0,0.0,6.0
https://github.com/wrong7/react-timekeeper,191,2.69,0.08,16,0,0,0,0,0,0,0.0,0.0,795,75696,34116,31789,5813,False,263.0,2721.0,19.0
https://github.com/vuquangthinh/express-middleware-locale,6,57.02,0.04,2,0,0,2,2,0,0,0.0,0.0,29,514,12,0,0,False,18.0,0.0,5.0
https://github.com/casesandberg/react-color,679,39.24,0.35,94,952,11800,38,317,176,365,0.42,5.11,129455,375251,308692,0,0,False,5159.0,0.0,199.0
https://github.com/tpenaranda/vue-cryptojs,58,4.01,0.04,6,7,17,0,14,5,8,0.35,4.23,62,20802,17572,2680,4726,True,87.0,4.0,14.0
https://github.com/Dunkelheit/amqpimping,2,74.16,2.0,1,0,0,0,0,0,0,0.0,0.0,207,4051,0,0,0,False,114.0,0.0,15.0
https://github.com/saurabhdaware/plk,12,52.93,6.0,1,0,0,0,0,0,0,0.0,0.0,74,329,68,0,0,False,64.0,0.0,8.0
https://github.com/SpaghettiBridge/n8n-nodes-zoho-analytics,6,7.96,0.02,2,1,1,0,0,0,0,0.0,0.0,133,16738,1712,16738,1712,True,72.0,578.0,20.0
https://github.com/tokenvolt/repoint,68,62.22,0.07,4,3,11,0,9,3,1,0.59,7.16,5246,15757,7803,0,0,False,1679.0,0.0,13.0
https://github.com/FiniteLooper/ProPresenter-Parser,156,0.77,0.67,3,0,1,0,43,1,0,3.33,40.56,0,25293,6558,25293,6558,True,0.0,2056.0,18.0
https://github.com/ui-overwatch/overwatch,38,35.39,3.8,1,0,0,0,0,0,0,26.25,319.38,1021,11194,3898,0,0,False,861.0,348.0,13.0
https://github.com/alchemy-works/wouter-umd,1,22.55,1.0,1,0,0,0,0,0,0,0.0,0.0,21,937,0,0,0,False,21.0,0.0,1.0
https://github.com/pushover21/parallel-limiter,1,31.72,1.0,1,0,1,0,0,0,0,0.0,0.0,89,745,0,0,0,False,122.0,0.0,7.0
https://github.com/CleverStack/clever-upload-backend,4,119.89,0.2,2,0,1,0,0,1,0,0.0,0.0,354,2285,49,0,0,False,466.0,0.0,59.0
